"table_name","src_sys_cd","project","count_of_rows","date","table_name_cntrl_tbl","src_sys_cd_cntrl_tbl","year","month","day"
"d_product_cost","e1lsg","lighthouse","8247799","20230107","d_product_cost","e1lsg","2023","01","07"
"f_invntry_txn","e1lsg","lighthouse","59826588","20230107","f_invntry_txn","e1lsg","2023","01","07"
"d_supplier","saplsg","lighthouse","94503","20230107","d_supplier","saplsg","2023","01","07"
"f_cntrl_tower_sku_site","e1lsg","lighthouse","1002917","20230107","f_cntrl_tower_sku_site","e1lsg","2023","01","07"
"f_cntrl_tower_fcf_fcst","saplsg","lighthouse","48781","20230107","f_cntrl_tower_fcf_fcst","saplsg","2023","01","07"
"f_cntrl_tower_fcf_fcst","e1lsg","lighthouse","500747","20230107","f_cntrl_tower_fcf_fcst","e1lsg","2023","01","07"
"f_cntrl_tower_ioh","e1lsg","lighthouse","59644","20230107","f_cntrl_tower_ioh","e1lsg","2023","01","07"
"f_cntrl_tower_open_po","e1lsg","lighthouse","9492","20230107","f_cntrl_tower_open_po","e1lsg","2023","01","07"
"f_cntrl_tower_usage","e1lsg","lighthouse","441295","20230107","f_cntrl_tower_usage","e1lsg","2023","01","07"
"f_cntrl_tower_receipts","e1lsg","lighthouse","170390","20230107","f_cntrl_tower_receipts","e1lsg","2023","01","07"
"f_cntrl_tower_receipts","saplsg","lighthouse","34338","20230107","f_cntrl_tower_receipts","saplsg","2023","01","07"
"f_cntrl_tower_open_po","saplsg","lighthouse","2665","20230107","f_cntrl_tower_open_po","saplsg","2023","01","07"
"f_invntry_txn","nav_ger","lighthouse","37298423","20230107","f_invntry_txn","nav_ger","2023","01","07"
"f_cntrl_tower_sku_site","gbl","lighthouse","381448","20230107","f_cntrl_tower_sku_site","gbl","2023","01","07"
"f_cntrl_tower_open_po","gbl","lighthouse","17630","20230107","f_cntrl_tower_open_po","gbl","2023","01","07"
"f_cntrl_tower_open_po","nav_ger","lighthouse","2571","20230107","f_cntrl_tower_open_po","nav_ger","2023","01","07"
"f_cntrl_tower_receipts","gbl","lighthouse","44699","20230107","f_cntrl_tower_receipts","gbl","2023","01","07"
"f_cntrl_tower_ioh","nav_ger","lighthouse","17608","20230107","f_cntrl_tower_ioh","nav_ger","2023","01","07"
"f_cntrl_tower_usage","gbl","lighthouse","116681","20230107","f_cntrl_tower_usage","gbl","2023","01","07"
"f_cntrl_tower_receipts","nav_ger","lighthouse","18218","20230107","f_cntrl_tower_receipts","nav_ger","2023","01","07"
"f_cntrl_tower_sku_site","nav_ger","lighthouse","29085","20230107","f_cntrl_tower_sku_site","nav_ger","2023","01","07"
"f_cntrl_tower_usage","nav_ger","lighthouse","58392","20230107","f_cntrl_tower_usage","nav_ger","2023","01","07"
"f_cntrl_tower_ioh","gbl","lighthouse","27682","20230107","f_cntrl_tower_ioh","gbl","2023","01","07"
"d_product_supplier_xref","nav_ger","lighthouse","17780","20230107","d_product_supplier_xref","nav_ger","2023","01","07"
"d_product_supplier_xref","gbl","lighthouse","135247","20230107","d_product_supplier_xref","gbl","2023","01","07"
"f_cntrl_tower_fcf_fcst","nav_ger","lighthouse","108958","20230107","f_cntrl_tower_fcf_fcst","nav_ger","2023","01","07"
"f_cntrl_tower_fcf_fcst","gbl","lighthouse","186474","20230107","f_cntrl_tower_fcf_fcst","gbl","2023","01","07"
"f_invntry_bal_dly_hist","nav_ger","lighthouse","5672776","20221012","f_invntry_bal_dly_hist","nav_ger","2022","10","12"
"f_invntry_bal_dly_hist","ebs_lgn","lighthouse","119333401","20221012","f_invntry_bal_dly_hist","ebs_lgn","2022","10","12"
"f_invntry_bal_dly_hist","m2m_mbrg","lighthouse","333092119","20221012","f_invntry_bal_dly_hist","m2m","2022","10","12"
"f_forecast","m2m_mbrg_file","lighthouse","22502656","20221012","f_forecast","m2m","2022","10","12"
"f_forecast","m2m_mbrg","lighthouse","1699240407","20221012","f_forecast","m2m","2022","10","12"
"f_forecast","ebs_lgn_file","lighthouse","4788508","20221012","f_forecast","ebs_lgn","2022","10","12"
"f_forecast","ebs_lgn","lighthouse","5420515163","20221012","f_forecast","ebs_lgn","2022","10","12"
"f_forecast","nav_ger","lighthouse","344323920","20221012","f_forecast","nav_ger","2022","10","12"
"f_forecast","gbl","lighthouse","171523649","20221012","f_forecast","gbl","2022","10","12"
"f_invntry_txn","saplsg","lighthouse","12310102","20221012","f_invntry_txn","saplsg","2022","10","12"
"f_invntry_bal_dly_hist","saplsg","lighthouse","168467","20221012","f_invntry_bal_dly_hist","saplsg","2022","10","12"
"d_product_supplier_xref","saplsg","lighthouse","74570","20221012","d_product_supplier_xref","saplsg","2022","10","12"
"d_product_supplier_xref","e1lsg","lighthouse","1227691","20221012","d_product_supplier_xref","e1lsg","2022","10","12"
"d_product_plant","e1lsg","lighthouse","19625291","20221012","d_product_plant","e1lsg","2022","10","12"
"d_supplier","e1lsg","lighthouse","2392200","20221012","d_supplier","e1lsg","2022","10","12"
"d_product","e1lsg","lighthouse","797953","20221012","d_product","e1lsg","2022","10","12"
"d_product_plant","saplsg","lighthouse","2684056","20221012","d_product_plant","saplsg","2022","10","12"
"f_cntrl_tower_sku_site","saplsg","lighthouse","335776","20221012","f_cntrl_tower_sku_site","saplsg","2022","10","12"
"d_product_cost","saplsg","lighthouse","2103742","20221012","d_product_cost","saplsg","2022","10","12"
"d_company","e1lsg","lighthouse","981","20221012","d_company","e1lsg","2022","10","12"
"f_cntrl_tower_usage","saplsg","lighthouse","96688","20221012","f_cntrl_tower_usage","saplsg","2022","10","12"
"f_cntrl_tower_ioh","saplsg","lighthouse","29205","20221012","f_cntrl_tower_ioh","saplsg","2022","10","12"
"f_cntrl_tower_sku_site","e1lsg","lighthouse","1538683","20221012","f_cntrl_tower_sku_site","e1lsg","2022","10","12"
"f_po_receipt","m2m_mbrg","lighthouse","227950","20221012","f_po_receipt","m2m","2022","10","12"
"f_purchase_order","m2m_mbrg","lighthouse","225104","20221012","f_purchase_order","m2m","2022","10","12"
"d_product_plant","m2m_mbrg","lighthouse","21983","20221012","d_product_plant","m2m","2022","10","12"
"d_org_unit","m2m_mbrg","lighthouse","1","20221012","d_org_unit","m2m","2022","10","12"
"f_po_receipt","ebs_lgn","lighthouse","1158731","20221012","f_po_receipt","ebs_lgn","2022","10","12"
"d_product","m2m_mbrg","lighthouse","20512","20221012","d_product","m2m","2022","10","12"
"d_supplier","m2m_mbrg","lighthouse","3864","20221012","d_supplier","m2m","2022","10","12"
"f_invntry_txn","m2m_mbrg","lighthouse","6792665","20221012","f_invntry_txn","m2m","2022","10","12"
"d_org_unit","ebs_lgn","lighthouse","34","20221012","d_org_unit","ebs_lgn","2022","10","12"
"d_product_supplier_xref","ebs_lgn","lighthouse","55613","20221012","d_product_supplier_xref","ebs_lgn","2022","10","12"
"d_product_plant","ebs_lgn","lighthouse","471510","20221012","d_product_plant","ebs_lgn","2022","10","12"
"d_product","ebs_lgn","lighthouse","471472","20221012","d_product","ebs_lgn","2022","10","12"
"f_purchase_order","ebs_lgn","lighthouse","705904","20221012","f_purchase_order","ebs_lgn","2022","10","12"
"f_invntry_txn","ebs_lgn","lighthouse","18614877","20221012","f_invntry_txn","ebs_lgn","2022","10","12"
"f_invntry_txn","nav_ger","lighthouse","36433068","20221012","f_invntry_txn","nav_ger","2022","10","12"
"d_supplier","ebs_lgn","lighthouse","8746","20221012","d_supplier","ebs_lgn","2022","10","12"
"d_company","ebs_lgn","lighthouse","78","20221012","d_company","ebs_lgn","2022","10","12"
"f_cntrl_tower_open_po","gbl","lighthouse","19364","20221012","f_cntrl_tower_open_po","gbl","2022","10","12"
"f_cntrl_tower_open_po","nav_ger","lighthouse","4014","20221012","f_cntrl_tower_open_po","nav_ger","2022","10","12"
"f_cntrl_tower_usage","nav_ger","lighthouse","107904","20221012","f_cntrl_tower_usage","nav_ger","2022","10","12"
"f_cntrl_tower_receipts","gbl","lighthouse","83912","20221012","f_cntrl_tower_receipts","gbl","2022","10","12"
"f_cntrl_tower_ioh","nav_ger","lighthouse","17513","20221012","f_cntrl_tower_ioh","nav_ger","2022","10","12"
"f_cntrl_tower_usage","gbl","lighthouse","213363","20221012","f_cntrl_tower_usage","gbl","2022","10","12"
"f_cntrl_tower_receipts","nav_ger","lighthouse","36126","20221012","f_cntrl_tower_receipts","nav_ger","2022","10","12"
"f_cntrl_tower_sku_site","nav_ger","lighthouse","29017","20221012","f_cntrl_tower_sku_site","nav_ger","2022","10","12"
"f_cntrl_tower_sku_site","gbl","lighthouse","393220","20221012","f_cntrl_tower_sku_site","gbl","2022","10","12"
"f_cntrl_tower_ioh","gbl","lighthouse","27086","20221012","f_cntrl_tower_ioh","gbl","2022","10","12"
"d_company","m2m_mbrg","lighthouse","1","20221012","d_company","m2m","2022","10","12"
"d_product_supplier_xref","nav_ger","lighthouse","17884","20221012","d_product_supplier_xref","nav_ger","2022","10","12"
"d_product_supplier_xref","gbl","lighthouse","134348","20221012","d_product_supplier_xref","gbl","2022","10","12"
"f_cntrl_tower_ioh","ebs_lgn","lighthouse","11737","20221012","f_cntrl_tower_ioh","ebs_lgn","2022","10","12"
"f_cntrl_tower_usage","m2m_mbrg","lighthouse","15160","20221012","f_cntrl_tower_usage","m2m","2022","10","12"
"f_cntrl_tower_erp_dmd","m2m_mbrg","lighthouse","25270","20221012","f_cntrl_tower_erp_dmd","m2m","2022","10","12"
"f_cntrl_tower_sku_site","m2m_mbrg","lighthouse","5806","20221012","f_cntrl_tower_sku_site","m2m","2022","10","12"
"f_cntrl_tower_fcf_fcst","m2m_mbrg","lighthouse","9065","20221012","f_cntrl_tower_fcf_fcst","m2m","2022","10","12"
"f_cntrl_tower_ioh","m2m_mbrg","lighthouse","3004","20221012","f_cntrl_tower_ioh","m2m","2022","10","12"
"f_cntrl_tower_fes_fcst","m2m_mbrg","lighthouse","9065","20221012","f_cntrl_tower_fes_fcst","m2m","2022","10","12"
"f_cntrl_tower_fg_fcst","ebs_lgn","lighthouse","101340","20221012","f_cntrl_tower_fg_fcst","ebs_lgn","2022","10","12"
"f_cntrl_tower_open_po","m2m_mbrg","lighthouse","1389","20221012","f_cntrl_tower_open_po","m2m","2022","10","12"
"f_cntrl_tower_fcf_fcst","ebs_lgn","lighthouse","64805","20221012","f_cntrl_tower_fcf_fcst","ebs_lgn","2022","10","12"
"f_cntrl_tower_usage","ebs_lgn","lighthouse","70479","20221012","f_cntrl_tower_usage","ebs_lgn","2022","10","12"
"f_cntrl_tower_receipts","ebs_lgn","lighthouse","32200","20221012","f_cntrl_tower_receipts","ebs_lgn","2022","10","12"
"f_cntrl_tower_aopgrowth_fcst","ebs_lgn","lighthouse","93760","20221012","f_cntrl_tower_aopgrowth_fcst","ebs_lgn","2022","10","12"
"f_cntrl_tower_aopgrowth_fcst","m2m_mbrg","lighthouse","25270","20221012","f_cntrl_tower_aopgrowth_fcst","m2m","2022","10","12"
"f_cntrl_tower_sku_site","ebs_lgn","lighthouse","93779","20221012","f_cntrl_tower_sku_site","ebs_lgn","2022","10","12"
"f_cntrl_tower_fg_fcst","m2m_mbrg","lighthouse","10560","20221012","f_cntrl_tower_fg_fcst","m2m","2022","10","12"
"f_cntrl_tower_open_po","ebs_lgn","lighthouse","5401","20221012","f_cntrl_tower_open_po","ebs_lgn","2022","10","12"
"f_cntrl_tower_erp_dmd","ebs_lgn","lighthouse","93760","20221012","f_cntrl_tower_erp_dmd","ebs_lgn","2022","10","12"
"f_cntrl_tower_fes_fcst","ebs_lgn","lighthouse","64805","20221012","f_cntrl_tower_fes_fcst","ebs_lgn","2022","10","12"
"f_cntrl_tower_fes_fcst","nav_ger","lighthouse","106238","20221012","f_cntrl_tower_fes_fcst","nav_ger","2022","10","12"
"f_cntrl_tower_fcf_fcst","nav_ger","lighthouse","102029","20221012","f_cntrl_tower_fcf_fcst","nav_ger","2022","10","12"
"f_cntrl_tower_fes_fcst","gbl","lighthouse","16577","20221012","f_cntrl_tower_fes_fcst","gbl","2022","10","12"
"f_cntrl_tower_fcf_fcst","gbl","lighthouse","196781","20221012","f_cntrl_tower_fcf_fcst","gbl","2022","10","12"
"f_cntrl_tower_erp_dmd","gbl","lighthouse","110606","20221012","f_cntrl_tower_erp_dmd","gbl","2022","10","12"
"f_cntrl_tower_receipts","m2m_mbrg","lighthouse","28726","20221012","f_cntrl_tower_receipts","m2m","2022","10","12"
"f_invntry_bal_dly_hist","nav_ger","lighthouse","4964790","20220929","f_invntry_bal_dly_hist","nav_ger","2022","09","29"
"f_invntry_bal_dly_hist","ebs_lgn","lighthouse","118737888","20220929","f_invntry_bal_dly_hist","ebs_lgn","2022","09","29"
"f_invntry_bal_dly_hist","m2m_mbrg","lighthouse","332865248","20220929","f_invntry_bal_dly_hist","m2m","2022","09","29"
"f_forecast","ebs_lgn_file","lighthouse","4575321","20220929","f_forecast","ebs_lgn","2022","09","29"
"f_forecast","ebs_lgn","lighthouse","5171755158","20220929","f_forecast","ebs_lgn","2022","09","29"
"f_forecast","m2m_mbrg_file","lighthouse","21671592","20220929","f_forecast","m2m","2022","09","29"
"f_forecast","m2m_mbrg","lighthouse","1638170203","20220929","f_forecast","m2m","2022","09","29"
"f_forecast","nav_ger","lighthouse","309714370","20220929","f_forecast","nav_ger","2022","09","29"
"f_forecast","gbl","lighthouse","154391774","20220929","f_forecast","gbl","2022","09","29"
"f_invntry_txn","saplsg","lighthouse","12310102","20220929","f_invntry_txn","saplsg","2022","09","29"
"f_invntry_bal_dly_hist","saplsg","lighthouse","168467","20220929","f_invntry_bal_dly_hist","saplsg","2022","09","29"
"d_product_supplier_xref","saplsg","lighthouse","74353","20220929","d_product_supplier_xref","saplsg","2022","09","29"
"d_product_supplier_xref","e1lsg","lighthouse","1224601","20220929","d_product_supplier_xref","e1lsg","2022","09","29"
"d_product_plant","e1lsg","lighthouse","19604730","20220929","d_product_plant","e1lsg","2022","09","29"
"d_supplier","e1lsg","lighthouse","2386583","20220929","d_supplier","e1lsg","2022","09","29"
"d_product","e1lsg","lighthouse","796865","20220929","d_product","e1lsg","2022","09","29"
"d_product_plant","saplsg","lighthouse","2682980","20220929","d_product_plant","saplsg","2022","09","29"
"f_cntrl_tower_sku_site","saplsg","lighthouse","335602","20220929","f_cntrl_tower_sku_site","saplsg","2022","09","29"
"d_product_cost","saplsg","lighthouse","2103395","20220929","d_product_cost","saplsg","2022","09","29"
"d_company","e1lsg","lighthouse","981","20220929","d_company","e1lsg","2022","09","29"
"f_cntrl_tower_usage","saplsg","lighthouse","96688","20220929","f_cntrl_tower_usage","saplsg","2022","09","29"
"f_cntrl_tower_ioh","saplsg","lighthouse","29205","20220929","f_cntrl_tower_ioh","saplsg","2022","09","29"
"f_cntrl_tower_sku_site","e1lsg","lighthouse","1537347","20220929","f_cntrl_tower_sku_site","e1lsg","2022","09","29"
"f_po_receipt","m2m_mbrg","lighthouse","226190","20220929","f_po_receipt","m2m","2022","09","29"
"f_purchase_order","m2m_mbrg","lighthouse","223941","20220929","f_purchase_order","m2m","2022","09","29"
"d_product_plant","m2m_mbrg","lighthouse","22014","20220929","d_product_plant","m2m","2022","09","29"
"d_org_unit","m2m_mbrg","lighthouse","1","20220929","d_org_unit","m2m","2022","09","29"
"f_po_receipt","ebs_lgn","lighthouse","1153640","20220929","f_po_receipt","ebs_lgn","2022","09","29"
"d_product","m2m_mbrg","lighthouse","20540","20220929","d_product","m2m","2022","09","29"
"d_supplier","m2m_mbrg","lighthouse","3861","20220929","d_supplier","m2m","2022","09","29"
"f_invntry_txn","m2m_mbrg","lighthouse","6738275","20220929","f_invntry_txn","m2m","2022","09","29"
"d_org_unit","ebs_lgn","lighthouse","34","20220929","d_org_unit","ebs_lgn","2022","09","29"
"f_purchase_order","ebs_lgn","lighthouse","704505","20220929","f_purchase_order","ebs_lgn","2022","09","29"
"d_product_supplier_xref","ebs_lgn","lighthouse","55552","20220929","d_product_supplier_xref","ebs_lgn","2022","09","29"
"d_product_plant","ebs_lgn","lighthouse","461323","20220929","d_product_plant","ebs_lgn","2022","09","29"
"d_product","ebs_lgn","lighthouse","461285","20220929","d_product","ebs_lgn","2022","09","29"
"f_invntry_txn","ebs_lgn","lighthouse","18524490","20220929","f_invntry_txn","ebs_lgn","2022","09","29"
"f_invntry_txn","nav_ger","lighthouse","36319753","20220929","f_invntry_txn","nav_ger","2022","09","29"
"d_supplier","ebs_lgn","lighthouse","8739","20220929","d_supplier","ebs_lgn","2022","09","29"
"d_company","ebs_lgn","lighthouse","78","20220929","d_company","ebs_lgn","2022","09","29"
"d_company","m2m_mbrg","lighthouse","1","20220929","d_company","m2m","2022","09","29"
"f_cntrl_tower_sku_site","gbl","lighthouse","392908","20220929","f_cntrl_tower_sku_site","gbl","2022","09","29"
"f_cntrl_tower_open_po","gbl","lighthouse","19070","20220929","f_cntrl_tower_open_po","gbl","2022","09","29"
"f_cntrl_tower_open_po","nav_ger","lighthouse","4113","20220929","f_cntrl_tower_open_po","nav_ger","2022","09","29"
"f_cntrl_tower_usage","nav_ger","lighthouse","104248","20220929","f_cntrl_tower_usage","nav_ger","2022","09","29"
"f_cntrl_tower_receipts","gbl","lighthouse","82345","20220929","f_cntrl_tower_receipts","gbl","2022","09","29"
"f_cntrl_tower_ioh","nav_ger","lighthouse","17512","20220929","f_cntrl_tower_ioh","nav_ger","2022","09","29"
"f_cntrl_tower_usage","gbl","lighthouse","207970","20220929","f_cntrl_tower_usage","gbl","2022","09","29"
"f_cntrl_tower_receipts","nav_ger","lighthouse","35281","20220929","f_cntrl_tower_receipts","nav_ger","2022","09","29"
"f_cntrl_tower_sku_site","nav_ger","lighthouse","29016","20220929","f_cntrl_tower_sku_site","nav_ger","2022","09","29"
"f_cntrl_tower_ioh","gbl","lighthouse","27085","20220929","f_cntrl_tower_ioh","gbl","2022","09","29"
"d_product_supplier_xref","nav_ger","lighthouse","17861","20220929","d_product_supplier_xref","nav_ger","2022","09","29"
"d_product_supplier_xref","gbl","lighthouse","134204","20220929","d_product_supplier_xref","gbl","2022","09","29"
"f_cntrl_tower_ioh","ebs_lgn","lighthouse","11445","20220929","f_cntrl_tower_ioh","ebs_lgn","2022","09","29"
"f_cntrl_tower_usage","m2m_mbrg","lighthouse","14174","20220929","f_cntrl_tower_usage","m2m","2022","09","29"
"f_cntrl_tower_erp_dmd","m2m_mbrg","lighthouse","25670","20220929","f_cntrl_tower_erp_dmd","m2m","2022","09","29"
"f_cntrl_tower_sku_site","m2m_mbrg","lighthouse","4989","20220929","f_cntrl_tower_sku_site","m2m","2022","09","29"
"f_cntrl_tower_fg_fcst","m2m_mbrg","lighthouse","10495","20220929","f_cntrl_tower_fg_fcst","m2m","2022","09","29"
"f_cntrl_tower_fcf_fcst","m2m_mbrg","lighthouse","9065","20220929","f_cntrl_tower_fcf_fcst","m2m","2022","09","29"
"f_cntrl_tower_ioh","m2m_mbrg","lighthouse","2988","20220929","f_cntrl_tower_ioh","m2m","2022","09","29"
"f_cntrl_tower_receipts","m2m_mbrg","lighthouse","27862","20220929","f_cntrl_tower_receipts","m2m","2022","09","29"
"f_cntrl_tower_fes_fcst","m2m_mbrg","lighthouse","9065","20220929","f_cntrl_tower_fes_fcst","m2m","2022","09","29"
"f_cntrl_tower_fg_fcst","ebs_lgn","lighthouse","98955","20220929","f_cntrl_tower_fg_fcst","ebs_lgn","2022","09","29"
"f_cntrl_tower_usage","ebs_lgn","lighthouse","66757","20220929","f_cntrl_tower_usage","ebs_lgn","2022","09","29"
"f_cntrl_tower_receipts","ebs_lgn","lighthouse","30993","20220929","f_cntrl_tower_receipts","ebs_lgn","2022","09","29"
"f_cntrl_tower_aopgrowth_fcst","ebs_lgn","lighthouse","86340","20220929","f_cntrl_tower_aopgrowth_fcst","ebs_lgn","2022","09","29"
"f_cntrl_tower_aopgrowth_fcst","m2m_mbrg","lighthouse","25670","20220929","f_cntrl_tower_aopgrowth_fcst","m2m","2022","09","29"
"f_cntrl_tower_sku_site","ebs_lgn","lighthouse","84211","20220929","f_cntrl_tower_sku_site","ebs_lgn","2022","09","29"
"f_cntrl_tower_open_po","ebs_lgn","lighthouse","3931","20220929","f_cntrl_tower_open_po","ebs_lgn","2022","09","29"
